date,open,high,low,close,volume
2024-06-03,103.76,104.4,103.32,104.06,3030120.0
2024-06-04,103.91,105.01,103.4105,104.49,2039240.0
2024-06-05,104.38,105.69,104.09,105.01,2202924.0
2024-06-06,104.65,105.25,104.23,104.65,1666341.0
2024-06-07,103.82,104.16,103.13,103.81,1967243.0
2024-06-10,104.55,105.25,103.45,103.53,2267975.0
2024-06-11,102.85,104.115,102.37,103.46,2346457.0
2024-06-12,105.27,105.27,102.6,102.87,2182167.0
2024-06-13,103.3,104.08,102.89,103.87,1883237.0
2024-06-14,103.85,104.47,103.18,104.04,1859543.0
2024-06-17,103.55,104.33,103.3,103.79,1900331.0
2024-06-18,103.81,104.26,102.95,103.94,2172606.0
2024-06-20,103.67,103.89,102.8,103.03,3079997.0
2024-06-21,102.93,103.35,101.8,102.32,17573828.0
2024-06-24,102.4,103.89,102.07,102.97,3349761.0
2024-06-25,102.98,103.09,100.455,100.93,3136599.0
2024-06-26,100.52,101.94,100.13,101.83,2846676.0
2024-06-27,102.06,103.58,101.97,103.35,2649637.0
2024-06-28,103.77,104.86,103.29,104.25,11688689.0
2024-07-01,104.24,104.78,102.94,104,2494119.0
2024-07-02,104.55,105.98,104.08,105.97,2775533.0
2024-07-03,105.91,106.23,105.16,105.35,1204766.0
2024-07-05,105.5,106.5,104.73,106.48,1626897.0
2024-07-08,105.77,105.95,104.28,104.42,3726319.0
2024-07-09,104.16,105.05,103.3,104.83,4672143.0
2024-07-10,105.23,105.41,102.92,104.55,2448001.0
2024-07-11,104.97,106.22,103.75,104.65,3071695.0
2024-07-12,104.96,104.985,103.355,104.2,3512491.0
2024-07-15,104.47,105.565,104.1,105.34,1811557.0
2024-07-16,105.98,106.37,105.3417,105.94,2181683.0
2024-07-17,105.99,106.9416,105.54,106.79,2144399.0
2024-07-18,106.23,107.58,105.59,105.95,1599250.0
2024-07-19,106.66,108.06,105.86,107.41,2100836.0
2024-07-22,107.39,108.67,106.98,108.63,1744080.0
2024-07-23,108.75,110.63,108.45,109.59,2601636.0
2024-07-24,109.59,111.39,109.07,109.55,2224165.0
2024-07-25,110.09,111.85,108.49,108.49,2572617.0
2024-07-26,108.6,110.487,108.24,109.78,2104674.0
2024-07-29,110.3,112.16,109.37,111.65,3316862.0
2024-07-30,113.97,115.33,111.21,112.24,3992166.0
2024-07-31,112.23,113.79,111.24,111.25,3178402.0
2024-08-01,112.4,112.92,111.07,112.39,1967229.0
2024-08-02,112.38,114.62,111.95,112.76,2827096.0
2024-08-05,112.11,114.68,110.7401,111.04,4104421.0
2024-08-06,111.63,115.86,111.28,114.96,3935820.0
2024-08-07,115.57,117.44,114.62,114.82,3426073.0
2024-08-08,114.77,116.4,114.37,115.73,2543359.0
2024-08-09,116.24,117.67,115.45,117.4,2209244.0
2024-08-12,116.95,117.79,115.771,116.62,2116924.0
2024-08-13,117.35,117.98,116.57,117.17,1740404.0
2024-08-14,117.07,118.63,117.07,117.51,2340413.0
2024-08-15,117.26,118.48,115.345,116.34,2462267.0
2024-08-16,116.32,116.46,115.33,115.92,3472521.0
2024-08-19,116,117,115.18,115.54,1681877.0
2024-08-20,115.74,116.8382,115.49,116.43,1681872.0
2024-08-21,116.79,117.23,116.29,116.33,3015997.0
2024-08-22,116.5,117.88,116.5,117.82,1668704.0
2024-08-23,118.1,119.5,118.005,119.37,2221113.0
2024-08-26,119.51,120.22,118.865,119.24,1399201.0
2024-08-27,118.64,120.79,118.4233,120.26,2356016.0
2024-08-28,120.39,121.48,120.38,121.07,2948838.0
2024-08-29,120.99,121.25,119.93,120.55,2011946.0
2024-08-30,120.92,121.7,119.96,120.68,7190752.0
2024-09-03,120.23,122.355,120.23,122.06,2888971.0
2024-09-04,122.25,124.875,122.18,124.48,4334131.0
2024-09-05,125.18,125.5,123.64,124,2608259.0
2024-09-06,123.86,124.83,123,124.6,2457052.0
2024-09-09,124.62,127.47,124.47,127.33,3460214.0
2024-09-10,127.88,129.11,126.33,129.02,2506289.0
2024-09-11,128.065,128.78,126.69,128.66,3995033.0
2024-09-12,128.03,128.93,127.05,128.83,3055662.0
2024-09-13,129.05,129.865,128.28,129.75,2100052.0
2024-09-16,130.97,131.31,129.095,129.18,2199404.0
2024-09-17,128.95,129.555809,127.06,127.46,2110315.0
2024-09-18,127.64,128.72,126.78,127.67,2729270.0
2024-09-19,127.66,128.46,124.49,125.39,3091307.0
2024-09-20,123.98,126.3,123.053,125.27,10565683.0
2024-09-23,125.83,128.705,125.495,128.59,2410175.0
2024-09-24,127.12,128.39,126.845,127.6,2389673.0
2024-09-25,128.31,129.54,128.27,129.08,2777826.0
2024-09-26,128.92,129.08,126.11,126.55,3375973.0
2024-09-27,127.35,127.52,126.21,127.2,2286015.0
2024-09-30,126.84,128.03,126.2,128.03,3515441.0
2024-10-01,128.31,128.5,126.91,127.58,1981784.0
2024-10-02,126.42,127.97,126.12,127.03,2047391.0
2024-10-03,127.34,127.77,126.22,126.46,1702534.0
2024-10-04,125.32,125.9,124.54,125.56,1966641.0
2024-10-07,124.91,125.53,123.99,124.27,2857726.0
2024-10-08,124.5,124.995,123.82,124.77,2092230.0
2024-10-09,124.8,124.865,123.24,124.34,2413691.0
2024-10-10,124.36,124.45,122.34,123.11,1722176.0
2024-10-11,124.34,125.31,123.6,125.18,1758323.0
2024-10-14,126.17,127.91,125.72,127.6,2195789.0
2024-10-15,128.48,130.04,128.1,129.25,2442825.0
2024-10-16,129.2,130.75,128.82,130.35,1560657.0
2024-10-17,130.8,131.01,130,130.74,1971538.0
2024-10-18,131.42,132.27,130.72,132.24,2187176.0
2024-10-21,131.95,132.5381,129.78,130.06,2416612.0
2024-10-22,129.48,130.7,129.25,130.09,1416303.0
2024-10-23,129.91,132.27,129.67,131.77,1676585.0
2024-10-24,131.44,132.45,131.095,132.04,1197216.0
2024-10-25,132.4,132.66,130.13,130.2,1837117.0
2024-10-28,130.79,131.54,129.93,130.57,2282516.0
2024-10-29,133.62,137.73,133.4,137.34,4160371.0
2024-10-30,137.46,139.8,136.95,138.45,3679268.0
2024-10-31,137.38,138.615,134.63,134.88,3980892.0
2024-11-01,135.54,136.67,133.15,133.27,2217140.0
2024-11-04,133.67,134.88,133.36,134.31,2131758.0
2024-11-05,133.7,135.17,133.05,135.12,2355797.0
2024-11-06,136,136,131.21,133.67,2928677.0
2024-11-07,133.91,137.52,133.46,136.92,2020787.0
2024-11-08,138,140.1943,137.905,138.2,2485014.0
2024-11-11,138.2,138.79,136.9,137.63,2868476.0
2024-11-12,137.58,137.97,135.9,135.96,2377007.0
2024-11-13,136.63,137.31,134.78,134.95,3404843.0
2024-11-14,134.64,135.31,133.26,134.42,2215529.0
2024-11-15,133.91,136.25,133.805,136.02,1994313.0
2024-11-18,135.2,137.21,135.2,137.01,2330702.0
2024-11-19,137.11,138.59,136.415,138.18,1652566.0
2024-11-20,137.56,138.47,137.16,137.4,1720093.0
2024-11-21,137.27,138.34,136.82,137.88,1831042.0
2024-11-22,138.82,139.34,137.3,137.91,1619166.0
2024-11-25,137.79,138.52,135.685,135.75,9475131.0
2024-11-26,136.57,139.1,136.05,138.96,2874713.0
2024-11-27,139.83,140.75,138.8906,139.3,3352094.0
2024-11-29,139.32,140.29,138.18,138.18,2149196.0
2024-12-02,137.39,137.8,133.49,134.03,2416406.0
2024-12-03,134,134.38,132.65,132.85,3142040.0
2024-12-04,132.91,134.33,132.26,133.59,3159930.0
2024-12-05,133.08,133.855,132.355,132.61,2468892.0
2024-12-06,132.11,133.13,130.38,131.37,2304762.0
2024-12-09,131.25,131.89,129.03,129.45,3808161.0
2024-12-10,129.69,131.01,128.81,129.27,2581519.0
2024-12-11,128.22,129.41,127.98,128.59,2252896.0
2024-12-12,128.87,130.22,128.44,128.44,1810947.0
2024-12-13,128.45,129.65,127.9,129.12,1955442.0
2024-12-16,129.5,130.49,128.66,128.7,2170654.0
2024-12-17,128.14,131.02,127.7201,129.23,3497892.0
2024-12-18,128.71,129.94,125.4,125.59,4105163.0
2024-12-19,125.98,128.38,123.66,123.78,4629156.0
2024-12-20,124.58,126.6,123.25,124.64,11368571.0
2024-12-23,124.77,126.02,124.02,125.62,1871941.0
2024-12-24,125.02,126.89,125.02,126.59,1074764.0
2024-12-26,125.6,126.87,125.6,126.39,1079007.0
2024-12-27,125.6,126.43,124.71,125,2612197.0
2024-12-30,124.35,125.22,123.48,124.92,1255027.0
2024-12-31,125.94,126.27,124.75,126.03,2645399.0
2025-01-02,125.64,126.11,123.57,124.72,1716590.0
2025-01-03,124.92,126.175,124.46,125.82,2433667.0
2025-01-06,125.78,126.32,123.77,124.05,2136804.0
2025-01-07,124.73,125.58,123.66,124.24,2606347.0
2025-01-08,124.87,127.18,124.01,126.48,2353144.0
2025-01-10,125.13,126.27,123.11,124.78,3116210.0
2025-01-13,124.5,125.91,124.19,125.72,2392128.0
2025-01-14,125.74,127,125.7,126.87,1844383.0
2025-01-15,128.93,129.43,125.8118,126.59,2525410.0
2025-01-16,126.68,128.81,126.5,128.73,1732919.0
2025-01-17,129.11,129.68,128.35,129.34,2727175.0
2025-01-21,129.62,134.25,129.62,133.67,3558330.0
2025-01-22,133.59,133.59,131.08,131.15,3666104.0
2025-01-23,131.1,132.39,130.71,132.24,3374658.0
2025-01-24,132,137.58,131.14,136.75,3504471.0
2025-01-27,136.58,139.29,136.295,138.45,3033942.0
2025-01-28,138.36,139.9,136.49,137.15,1989349.0
2025-01-29,137.15,138.12,134.3,134.93,1781808.0
2025-01-30,136.69,138.32,136.11,137.18,1906764.0
2025-01-31,137.1,137.88,136.03,136.48,1579272.0
2025-02-03,136,140.59,135.75,140.38,3399529.0
2025-02-04,139.575,140.22,137.79,138.86,2581984.0
2025-02-05,140.32,142.85,139.38,142.19,2057258.0
2025-02-06,142.75,143.155,141.69,142.39,3072666.0
2025-02-07,142.49,143.39,142.31,142.59,2065611.0
2025-02-10,142.19,143.8419,140.8023,143.11,2062241.0
2025-02-11,142.32,143.58,141.59,143.4,2556093.0
2025-02-12,144.55,148.5,142,146.5,3815258.0
2025-02-13,146.85,151.96,146.6,151.44,4201624.0
2025-02-14,151.5,151.785,149.06,149.97,1878588.0
2025-02-18,149.96,152.81,149.9,150.8,3117085.0
2025-02-19,150.72,150.7808,149.28,149.71,2345178.0
2025-02-20,149.13,151.07,148.79,150.32,3321765.0
2025-02-21,150.33,151.078,147.29,148.58,3988479.0
2025-02-24,148.92,151.77,148.83,150.64,2320877.0
2025-02-25,150.35,152.59,149.44,151.74,3163473.0
2025-02-26,152.315,152.43,149.8158,150.65,2045491.0
2025-02-27,150.57,152.185,149.98,151.52,2150501.0
2025-02-28,152.91,153.8999,150.7,153.51,5298928.0
2025-03-03,153.49,157.165,152.51,156.86,3441402.0
2025-03-04,157.31,158.55,153.36,153.9,3030359.0
2025-03-05,152.28,155.52,152.28,154.85,2390994.0
2025-03-06,153.72,154,148.79,148.97,3740944.0
2025-03-07,149.21,149.82,146.23,147.45,3323950.0
2025-03-10,145.44,146.87,143.58,146.2,3344953.0
2025-03-11,147.22,149.33,145.72,147.29,2461350.0
2025-03-12,148.18,148.42,146.07,147.38,2461150.0
2025-03-13,147.75,148.245,144.75,145.89,2079604.0
2025-03-14,146.04,148.29,145.38,147.84,2536230.0
2025-03-17,148.17,151.74,147.21,151.26,2206438.0
2025-03-18,151,152.6,149.71,149.97,2837987.0
2025-03-19,149.97,150.49,148.12,148.76,4881032.0
2025-03-20,148.76,149.145,147.33,147.89,4751354.0
2025-03-21,146.62,148.39,145.78,146.52,12752237.0
2025-03-24,147.77,150.84,146.915,149.84,4496352.0
2025-03-25,149.71,150.68,147.355,148.17,4511187.0
2025-03-26,148.42,150.12,147.98,149.85,1808662.0
2025-03-27,149.79,151.36,149.04,149.92,2849521.0
2025-03-28,150.92,153.74,150.82,153.42,2853006.0
2025-03-31,153.87,154.47,152.04,153.21,3708558.0
2025-04-01,154.05,154.47,151.8765,154.15,3198041.0
2025-04-02,154,154.99,152.18,153.08,2464457.0
2025-04-03,153.26,157.4,151.88,152.43,4044392.0
2025-04-04,152.3,152.91,142.98,143.29,4825286.0
2025-04-07,140.1,145.13,136.6386,138.81,5387725.0
2025-04-08,142.98,143.31,135.27,136.49,4787120.0
2025-04-09,134.73,142.12,130.29,141.49,4707269.0
2025-04-10,140.99,143.88,138.05,141.81,3412313.0
2025-04-11,141.4,143.12,139.09,142.67,2651412.0
2025-04-14,143.9,146.52,142.74,145.59,2577017.0
2025-04-15,146.39,147.91,144.8,146.59,1930467.0
2025-04-16,146.52,147.87,144.945,145.63,2471012.0
2025-04-17,146.43,148.375,146.26,147.27,1951691.0
2025-04-21,146.76,147.27,141.55,143.65,2241790.0
2025-04-22,144.95,148,144.55,147.25,3386105.0
2025-04-23,147.38,148.895,146.345,147.65,1976362.0
2025-04-24,147.03,148.97,146.62,147.75,1684204.0
2025-04-25,148.08,148.95,145.9,146.96,1531347.0
2025-04-28,147.82,149.35,146.88,149.05,2398192.0
2025-04-29,152.63,152.815,149.89,151.48,4444755.0
2025-04-30,151.04,153.79,150.1371,152.59,4269538.0
2025-05-01,151.5,151.71,148.9001,150.33,2694988.0
2025-05-02,152.04,153.1852,149.81,150.72,2367889.0
2025-05-05,151.07,151.61,149.45,150.93,2688804.0
2025-05-06,150.49,151.47,149.495,150.5,2528194.0
2025-05-07,149.87,152.43,149.6,151.34,4334004.0
2025-05-08,151.31,152.035,148.06,148.25,2605041.0
2025-05-09,148.67,149.775,147.98,149.18,1764003.0
2025-05-12,149.1,149.275,142.98,145.63,3227584.0
2025-05-13,145.885,146.225,143.5518,145.28,3284431.0
2025-05-14,144.22,144.295,142.65,143.4,3016239.0
2025-05-15,143.78,147,143.78,146.89,2396222.0
2025-05-16,147.28,148.72,146.5,148.72,2412625.0
2025-05-19,148.41,150.71,147.61,150.65,2548803.0
2025-05-20,149.44,151.41,149.42,151.22,2681920.0
2025-05-21,151.55,152.11,148.06,148.3,2154109.0
2025-05-22,148.47,148.792,146.645,146.9,1987938.0
2025-05-23,148.16,149.72,147.49,149.17,2183284.0
2025-05-27,150.68,153.1617,149.92,152.47,2343100.0
2025-05-28,151.48,152.09,149.895,151.7,2244669.0
2025-05-29,151.38,153.35,150.4,153.07,2820086.0
2025-05-30,153.2,154.91,152.04,154.28,7389963.0
2025-06-02,153.2,155.32,152.7933,155.22,2094313.0
2025-06-03,155.38,155.7,151.4,152.2,2407491.0
2025-06-04,151.88,153.1,150.34,152.05,2572529.0
2025-06-05,152.05,153.92,150.56,153.03,2560048.0
2025-06-06,153.22,154.565,152.61,154.45,1912791.0
2025-06-09,152.13,153.797,148.6,150.31,4401416.0
2025-06-10,150,151.61,149.82,150.9,2394540.0
2025-06-11,150.6,151.5,148.695,150.24,2002818.0
2025-06-12,151.66,152.925,150.865,151.91,1562761.0
2025-06-13,151.98,152.44,150.49,152.4,2487414.0
2025-06-16,152.89,154.13,150.05,150.58,2207930.0
2025-06-17,150.82,152.06,149.7,151.87,4055973.0
2025-06-18,152,153.92,151.09,153.18,4257007.0
2025-06-20,152.91,154.2,151.14,151.24,11336516.0
2025-06-23,152.82,154.85,152.245,154.12,5187496.0
2025-06-24,153.26,155.385,152.5,154.25,4939906.0
2025-06-25,153.03,154.861,152.16,153.43,3107749.0
2025-06-26,155.01,156.22,151.72,153.48,3152141.0
2025-06-27,153.08,153.42,151.92,152.13,3373597.0
2025-06-30,151.87,153.88,150.01,153.73,4618455.0
2025-07-01,154.16,154.795,150,151.6,3232665.0
2025-07-02,151.07,151.73,148.9719,150.71,2921360.0
2025-07-03,151.81,153.1,150.2,152.77,1513927.0
2025-07-07,153.61,154.7289,152.74,154.23,3114138.0
2025-07-08,153.42,154,150.53,151.76,2417781.0
2025-07-09,151.17,153.18,150.7,152.25,3122149.0
2025-07-10,151.81,153.61,150.78,152.72,2224012.0
2025-07-11,152.12,155.52,151.92,155.16,2455355.0
2025-07-14,155.355,158.22,155.355,158.07,2733990.0
2025-07-15,157.63,158.55,155.3266,156.71,2104821.0
2025-07-16,157.53,158.41,156.23,157.55,1824508.0
2025-07-17,157.28,157.935,156.47,157.63,1484173.0
2025-07-18,157.53,159.57,156.955,159.05,1559658.0
2025-07-21,158.8,160.94,158.46,160.32,1475051.0
2025-07-22,160.68,161.49,159.815,161.09,1898595.0
2025-07-23,160.63,161.74,159.66,161.63,1448940.0
2025-07-24,161.51,162.23,159.38,161.4,2417120.0
2025-07-25,161.19,162.26,160.2,161.56,1588017.0
2025-07-28,161.2,161.295,158.24,158.29,2178682.0
2025-07-29,162.48,167.2,160.51,165.96,5267100.0
2025-07-30,165.93,168.84,165.56,166.38,2461820.0
2025-07-31,165.81,167.32,164.88,165.07,2908626.0
2025-08-01,166.855,167.775,165.12,166.24,2413741.0
2025-08-04,165.73,169,165.71,168.78,2858071.0
2025-08-05,168.82,170.3,168,169.69,3127592.0
