tradeDate,ticker,iv30d,iv60d,iv90d
2025-02-14,WEC,16.99,17.17,17.54
2025-02-18,WEC,17.37,17.71,17.93
2025-02-19,WEC,17.39,17.57,17.87
2025-02-20,WEC,17.34,17.37,17.66
2025-02-21,WEC,17.78,17.81,18.06
2025-02-24,WEC,17.86,18.35,18.46
2025-02-25,WEC,18.12,18.15,18.26
2025-02-26,WEC,17.77,17.86,18.11
2025-02-27,WEC,18.92,18.31,18.63
2025-02-28,WEC,17.85,18.01,18.37
2025-03-03,WEC,18.66,18.72,18.83
2025-03-04,WEC,18.82,18.86,18.93
2025-03-05,WEC,19.14,19.22,19.35
2025-03-06,WEC,20.07,19.94,19.76
2025-03-07,WEC,19.57,19.68,19.83
2025-03-10,WEC,20.2,20.46,20.77
2025-03-11,WEC,21.54,21.34,21.12
2025-03-12,WEC,20.07,20.33,20.61
2025-03-13,WEC,21.36,21.13,20.91
2025-03-14,WEC,18.9,19.3,19.68
2025-03-17,WEC,18.84,19.03,19.19
2025-03-18,WEC,19.3,19.56,19.77
2025-03-19,WEC,17.89,18.16,18.38
2025-03-20,WEC,18.27,18.52,18.72
2025-03-21,WEC,18.26,20.41,19.38
2025-03-24,WEC,18.4,20.14,18.85
2025-03-25,WEC,18.54,20.09,19.41
2025-03-26,WEC,18.56,20.75,19.23
2025-03-27,WEC,18.69,19.87,19.09
2025-03-28,WEC,20.31,20.14,19.71
2025-03-31,WEC,19.23,19.23,19.23
2025-04-01,WEC,20.28,20.07,19.69
2025-04-02,WEC,19.84,19.42,18.7
2025-04-03,WEC,22.22,21.48,20.32
2025-04-04,WEC,29.73,28.05,25.59
2025-04-07,WEC,30.91,28.26,26.02
2025-04-08,WEC,33.59,30.69,27.32
2025-04-09,WEC,28.24,26.33,24.23
2025-04-10,WEC,31.07,28.59,26
2025-04-11,WEC,27.83,26.38,24.94
2025-04-14,WEC,22.09,22.09,22.09
2025-04-15,WEC,21.54,20.88,20.33
2025-04-16,WEC,24.52,22.43,20.77
2025-04-17,WEC,23.17,21.9,20.92
2025-04-21,WEC,24.85,22.66,21.86
2025-04-22,WEC,20.88,20.88,20.67
2025-04-23,WEC,22.49,20.64,19.54
2025-04-24,WEC,22.82,20.32,19.68
2025-04-25,WEC,23.02,20.01,19.75
2025-04-28,WEC,23.79,20.52,20.58
2025-04-29,WEC,22.34,19.48,19.76
2025-04-30,WEC,20.08,19.87,19.55
2025-05-01,WEC,19.65,19.44,19.75
2025-05-02,WEC,18.63,18.4,18.76
2025-05-05,WEC,19.7,19.31,19.21
2025-05-06,WEC,18.72,18.69,18.93
2025-05-07,WEC,17.53,17.94,19.01
2025-05-08,WEC,18.23,18.09,18.62
2025-05-09,WEC,18.4,18.04,18.86
2025-05-12,WEC,16.48,16.92,18.54
2025-05-13,WEC,16.16,16.16,18.25
2025-05-14,WEC,18.32,17.8,18.97
2025-05-15,WEC,16.81,16.81,18.67
2025-05-16,WEC,16.3,17.36,18.42
2025-05-19,WEC,16.76,16.76,18.71
2025-05-20,WEC,16.81,16.81,19.19
2025-05-21,WEC,17.68,17.74,19.18
2025-05-22,WEC,18.59,18.16,19.86
2025-05-23,WEC,18.38,18.12,19.78
2025-05-27,WEC,17.65,18.12,19.17
2025-05-28,WEC,18,18.52,19.52
2025-05-29,WEC,16.79,17.84,19.01
2025-05-30,WEC,16.23,17.29,19.02
2025-06-02,WEC,17.45,18.55,19.56
2025-06-03,WEC,17.48,18.83,19.7
2025-06-04,WEC,17.97,18.79,19.24
2025-06-05,WEC,20.55,20.55,19.88
2025-06-06,WEC,18.1,19.09,19.41
2025-06-09,WEC,18.63,19.79,19.8
2025-06-10,WEC,17.72,19.45,19.34
2025-06-11,WEC,17.83,19.59,19.55
2025-06-12,WEC,17.21,19.66,19.45
2025-06-13,WEC,16.69,19.11,19.18
2025-06-16,WEC,17.97,20.01,19.69
2025-06-17,WEC,20.56,20.56,19.95
2025-06-18,WEC,17.43,20.28,19.95
2025-06-20,WEC,18.02,21.17,20.5
2025-06-23,WEC,19.67,19.56,19.07
2025-06-24,WEC,19.04,18.96,18.65
2025-06-25,WEC,17.84,18.97,18.19
2025-06-26,WEC,17.4,18.64,18.4
2025-06-27,WEC,17.05,18.12,17.38
2025-06-30,WEC,19.83,19.32,18.34
2025-07-01,WEC,17.84,17.84,17.84
2025-07-02,WEC,19.89,19.4,18.56
2025-07-03,WEC,17.85,17.85,17.85
2025-07-07,WEC,19.89,19.29,18.56
2025-07-08,WEC,19.46,18.91,18.28
2025-07-09,WEC,18.48,18.14,17.77
2025-07-10,WEC,19.87,19.2,18.5
2025-07-11,WEC,19.05,18.26,17.47
2025-07-14,WEC,20.18,18.86,17.72
2025-07-15,WEC,19.62,18.55,17.66
2025-07-16,WEC,19.87,18.66,17.7
2025-07-17,WEC,20.35,18.87,17.62
2025-07-18,WEC,17.72,17.72,17.72
2025-07-21,WEC,20.89,18.47,18.34
2025-07-22,WEC,20.49,18.09,18.08
2025-07-23,WEC,20.7,18.84,16.98
2025-07-24,WEC,20.92,17.91,16.42
2025-07-25,WEC,20.9,18,17.07
2025-07-28,WEC,22.03,17.73,17.87
2025-07-29,WEC,18.22,18,17.29
2025-07-30,WEC,16.46,16.46,16.64
2025-07-31,WEC,16.56,16.56,16.76
2025-08-01,WEC,17.46,17.18,16.94
2025-08-04,WEC,17.16,15.92,15.93
2025-08-05,WEC,16.52,16.54,16.62
2025-08-06,WEC,16.49,16.53,16.72
2025-08-07,WEC,16.36,16.36,16.6
2025-08-08,WEC,15.97,16.01,16.23
2025-08-11,WEC,16.35,16.35,16.59
2025-08-12,WEC,16.06,16.06,16.35
2025-08-13,WEC,15.99,15.99,16.28
2025-08-14,WEC,15.74,15.74,16.06
2025-08-15,WEC,17.05,17.05,17.01
2025-08-18,WEC,15.93,15.87,16.21
2025-08-19,WEC,16.75,16.75,16.75
2025-08-20,WEC,16.35,16.35,16.35
2025-08-21,WEC,17.13,17.13,17.13
2025-08-22,WEC,16.88,16.88,16.88
2025-08-25,WEC,16.67,16.39,16.64
2025-08-26,WEC,15.93,16.02,16.37
2025-08-27,WEC,16.54,16.53,16.51
2025-08-28,WEC,15.78,15.94,16.38
2025-08-29,WEC,15.61,15.94,16.8
2025-09-02,WEC,17.51,17.04,17.6
2025-09-03,WEC,17.51,17.51,17.51
2025-09-04,WEC,17.33,17.33,17.33
2025-09-05,WEC,17.07,17.07,17.07
2025-09-08,WEC,16.26,16.72,17.28
2025-09-09,WEC,17.34,17.34,17.34
2025-09-10,WEC,16.64,16.97,17.33
2025-09-11,WEC,17.77,17.77,17.77
2025-09-12,WEC,15.88,16.49,17.1
2025-09-15,WEC,16.99,17.21,17.4
2025-09-16,WEC,17.39,17.55,17.68
2025-09-17,WEC,16.92,16.92,16.92
2025-09-18,WEC,17.72,17.72,17.72
2025-09-19,WEC,15.74,18.42,17.74
2025-09-22,WEC,18.77,18.77,17.97
2025-09-23,WEC,16.98,16.98,17.02
2025-09-24,WEC,16.83,16.74,16.69
2025-09-25,WEC,17.57,18.93,18.09
2025-09-26,WEC,18.37,18.21,17.06
2025-09-29,WEC,18.79,19.45,17.75
2025-09-30,WEC,19.3,18.9,17.68
2025-10-01,WEC,19.6,19.33,18.38
2025-10-02,WEC,20.2,19.77,18.55
2025-10-03,WEC,19.89,19.34,18.26
2025-10-06,WEC,19.85,19.1,18.33
2025-10-07,WEC,20.05,19.06,18.09
2025-10-08,WEC,20.73,19.15,18.12
2025-10-09,WEC,20.39,19.27,18.26
2025-10-10,WEC,20.4,19.4,17.82
2025-10-13,WEC,20.7,19.24,18.23
2025-10-14,WEC,20.75,19.51,18.61
2025-10-15,WEC,20.51,18.42,18.24
2025-10-16,WEC,19.31,19.31,18.6
2025-10-17,WEC,21.08,19.47,18.86
2025-10-20,WEC,17.44,17.44,17.45
2025-10-21,WEC,19.37,17.85,17.5
2025-10-22,WEC,18.46,18.46,18.42
2025-10-23,WEC,18.51,18.51,18.6
2025-10-24,WEC,20.14,18.38,18.08
2025-10-27,WEC,19.76,19.44,18.4
2025-10-28,WEC,20.97,18.8,19.09
2025-10-29,WEC,20.4,19.79,18.48
2025-10-30,WEC,18.84,18.84,18.92
2025-10-31,WEC,18.8,18.92,19.6
2025-11-03,WEC,18.75,18.75,18.75
2025-11-04,WEC,19.93,19.93,19.93
2025-11-05,WEC,18.22,18.22,18.89
2025-11-06,WEC,18.86,18.9,19.46
2025-11-07,WEC,18.86,18.86,19.08
2025-11-10,WEC,18.57,18.57,18.84
2025-11-11,WEC,17.9,17.9,18.86
2025-11-12,WEC,17.77,17.77,18.68
2025-11-13,WEC,18.32,18.32,18.91
2025-11-14,WEC,17.22,17.26,17.96
2025-11-17,WEC,18.73,18.73,18.73
2025-11-18,WEC,17.95,17.95,18.72
2025-11-19,WEC,18.3,18.31,18.59
2025-11-20,WEC,18.45,18.52,19.47
2025-11-21,WEC,19.07,19.07,19.07
2025-11-24,WEC,19.02,19.02,19
2025-11-25,WEC,18.04,18.04,18.03
2025-11-26,WEC,17.44,17.44,17.43
2025-11-28,WEC,17.14,17.14,17.01
2025-12-01,WEC,16.93,17.59,18.32
2025-12-02,WEC,17.89,17.89,17.79
2025-12-03,WEC,17.5,17.5,17.39
2025-12-04,WEC,16.08,16.98,17.83
2025-12-05,WEC,18.07,18.07,18.07
2025-12-08,WEC,18.44,18.44,18.23
2025-12-09,WEC,17.17,18.24,18.52
2025-12-10,WEC,18.57,18.57,18.57
2025-12-11,WEC,16.02,17.69,18.14
2025-12-12,WEC,18.99,18.99,18.43
2025-12-15,WEC,18.18,18.18,18.07
2025-12-16,WEC,17.78,17.78,17.62
2025-12-17,WEC,18.11,18.11,17.94
2025-12-18,WEC,18.26,18.26,18.26
2025-12-19,WEC,17.93,17.93,17.49
2025-12-22,WEC,17.31,17.31,17.63
2025-12-23,WEC,17.13,17.13,17.13
2025-12-24,WEC,17.95,17.93,17.44
2025-12-26,WEC,17.02,17.02,17.02
2025-12-29,WEC,17.81,17.7,17.21
2025-12-30,WEC,17.9,17.9,17.9
2025-12-31,WEC,17.2,17.2,17.2
2026-01-02,WEC,16.77,16.77,16.77
2026-01-05,WEC,17.37,17.37,17.37
2026-01-06,WEC,16.95,16.95,16.95
2026-01-07,WEC,17.57,17.57,17.57
2026-01-08,WEC,19.41,18.81,17.87
2026-01-09,WEC,18.81,18.5,18.05
2026-01-12,WEC,18.8,18.49,18.11
2026-01-13,WEC,18.79,18.79,18.79
2026-01-14,WEC,19.37,19.37,19.37
2026-01-15,WEC,18.15,18.15,18.15
2026-01-16,WEC,17.98,17.98,18.66
2026-01-20,WEC,18.18,18.18,18.29
2026-01-21,WEC,16.64,16.69,17.89
2026-01-22,WEC,18.95,18.95,19.16
2026-01-23,WEC,18.73,18.73,18.93
2026-01-26,WEC,18.69,18.79,19.27
2026-01-27,WEC,18.73,18.59,18.64
2026-01-28,WEC,17.91,17.91,18.56
2026-01-29,WEC,19.06,18.85,18.95
2026-01-30,WEC,18.74,18.48,18.82
2026-02-02,WEC,17.97,17.97,18.7
2026-02-03,WEC,19.52,19.08,19.46
2026-02-04,WEC,20.07,20.07,20.07
2026-02-05,WEC,19.58,19.58,19.58
2026-02-06,WEC,17.8,17.8,19.1
2026-02-09,WEC,17.81,17.81,18.92
2026-02-10,WEC,17.42,17.42,18.52
2026-02-11,WEC,17.82,17.82,19.08
2026-02-12,WEC,18.4,18.4,19.59
2026-02-13,WEC,18.37,18.17,18.98
2026-02-17,WEC,18.75,17.86,18.75
2026-02-18,WEC,18.73,19.45,19.86
2026-02-19,WEC,18.56,18.69,20.02
2026-02-20,WEC,17.3,17.48,18.69
2026-02-23,WEC,17.84,18.33,19.61
2026-02-24,WEC,19.12,19.42,20.04
2026-02-25,WEC,18.66,18.97,19.49
2026-02-26,WEC,20.6,20.6,20.44
2026-02-27,WEC,19.78,19.29,19.9
2026-03-02,WEC,18.17,19.14,20.02
2026-03-03,WEC,18.71,19.36,19.62
2026-03-04,WEC,19.07,19.95,20.38
2026-03-05,WEC,18.6,19.95,20.23
2026-03-06,WEC,19.39,20.74,20.68
2026-03-09,WEC,19.33,20.62,20.71
2026-03-10,WEC,20.02,21.42,20.89
2026-03-11,WEC,19.34,21.04,20.33
2026-03-12,WEC,20.81,20.81,20.27
2026-03-13,WEC,20.12,21.03,20.76
2026-03-16,WEC,20.29,20.77,20.29
2026-03-17,WEC,20.68,20.68,20.4
2026-03-18,WEC,20.2,20.2,20.2
2026-03-19,WEC,21.13,21.08,20.41
2026-03-20,WEC,19.8,21.9,21.48
2026-03-23,WEC,22.14,21.97,21.25
2026-03-24,WEC,21.35,21.15,20.42
2026-03-25,WEC,21.06,20.98,20.71
2026-03-26,WEC,22.12,21.79,20.84
2026-03-27,WEC,22.08,21.78,21.02
2026-03-30,WEC,23.37,22.68,21.31
2026-03-31,WEC,22.54,21.92,20.8
2026-04-01,WEC,21.13,20.61,19.74
2026-04-02,WEC,20.8,20.78,20.75
2026-04-06,WEC,20.93,20.41,19.76
2026-04-07,WEC,19.79,19.79,19.79
2026-04-08,WEC,21.31,20.33,19.25
2026-04-09,WEC,19.09,19.09,19.09
2026-04-10,WEC,19.71,19.71,19.71
