tradeDate,ticker,iv30d,iv60d,iv90d
2024-06-03,COIN,72.15,76.06,78.23
2024-06-04,COIN,72.96,77.85,79.97
2024-06-05,COIN,72.43,77.61,80.08
2024-06-06,COIN,71.29,77.18,79.95
2024-06-07,COIN,69.37,75.41,77.27
2024-06-10,COIN,69.93,76.41,77.46
2024-06-11,COIN,68.1,75.03,76.53
2024-06-12,COIN,67.3,75.33,76.5
2024-06-13,COIN,67.83,75.29,75.96
2024-06-14,COIN,67.53,75.84,75.94
2024-06-17,COIN,67.5,77.35,75.97
2024-06-18,COIN,68.34,75.94,75.74
2024-06-20,COIN,67.29,75.11,74.83
2024-06-21,COIN,67.25,75.47,73.68
2024-06-24,COIN,67.76,75.42,73.78
2024-06-25,COIN,64.16,73.41,71.55
2024-06-26,COIN,64.49,72.86,71.31
2024-06-27,COIN,62.73,71.48,71.47
2024-06-28,COIN,63.29,71.29,70.6
2024-07-01,COIN,65.71,70.41,69.24
2024-07-02,COIN,65.63,69.68,69.42
2024-07-03,COIN,65.28,68.91,68.75
2024-07-05,COIN,69.09,69.42,68.9
2024-07-08,COIN,70.29,69.91,69.19
2024-07-09,COIN,69.42,69.77,68.95
2024-07-10,COIN,71.01,69.69,68.83
2024-07-11,COIN,71.31,69.48,68.83
2024-07-12,COIN,68.14,67.22,67.11
2024-07-15,COIN,74.73,71.29,70.87
2024-07-16,COIN,74.44,71.84,71.19
2024-07-17,COIN,74.96,71.2,71.02
2024-07-18,COIN,75.81,71.3,71.17
2024-07-19,COIN,86.56,79.06,76.87
2024-07-22,COIN,81.69,75.84,73.98
2024-07-23,COIN,77.94,71.54,72.51
2024-07-24,COIN,78.62,74.4,73.81
2024-07-25,COIN,79.03,73.66,74.03
2024-07-26,COIN,80.23,74.77,74.99
2024-07-29,COIN,76.19,72.98,73.96
2024-07-30,COIN,74.59,71.44,72.2
2024-07-31,COIN,73.48,69.67,71.17
2024-08-01,COIN,75.21,73.09,74.27
2024-08-02,COIN,75.64,75.15,77.34
2024-08-05,COIN,88.57,83.96,84.58
2024-08-06,COIN,76.44,77.13,79.96
2024-08-07,COIN,80.09,79.36,82.3
2024-08-08,COIN,73.11,74.35,77.92
2024-08-09,COIN,69.99,70.87,75.23
2024-08-12,COIN,69.55,70.81,76.24
2024-08-13,COIN,67.49,68.99,74.85
2024-08-14,COIN,64.52,66.29,73.74
2024-08-15,COIN,61.76,64.51,72.19
2024-08-16,COIN,60.18,63.8,71.75
2024-08-19,COIN,59.95,62.94,71.47
2024-08-20,COIN,64.34,65.02,72.7
2024-08-21,COIN,63.86,66.19,74.02
2024-08-22,COIN,64.65,66.95,74.32
2024-08-23,COIN,64.53,66.97,73.98
2024-08-26,COIN,64.46,68,74.02
2024-08-27,COIN,64.04,67.25,73.36
2024-08-28,COIN,66.18,68.91,73.5
2024-08-29,COIN,64.42,67.69,72.81
2024-08-30,COIN,61.99,66.63,71.27
2024-09-03,COIN,68.78,71.6,73.25
2024-09-04,COIN,70.54,72.49,73.9
2024-09-05,COIN,70.5,72.15,74.23
2024-09-06,COIN,74.86,75.93,76.65
2024-09-09,COIN,71.51,76.04,76.38
2024-09-10,COIN,70.51,75.98,76.17
2024-09-11,COIN,68.53,75.46,75.21
2024-09-12,COIN,67.18,73.96,73.94
2024-09-13,COIN,67.94,75.68,74.55
2024-09-16,COIN,66.23,76.17,73.1
2024-09-17,COIN,67.55,77.34,73.99
2024-09-18,COIN,66.03,75.87,72.94
2024-09-19,COIN,64.26,75.22,71.85
2024-09-20,COIN,63.09,74.34,71.09
2024-09-23,COIN,63.08,74.29,71.12
2024-09-24,COIN,62.23,73.7,70.36
2024-09-25,COIN,61.93,73.16,69.97
2024-09-26,COIN,65.03,75.42,71.99
2024-09-27,COIN,68.53,78.93,74.98
2024-09-30,COIN,71.14,78.46,74.56
2024-10-01,COIN,73.72,80.68,76.47
2024-10-02,COIN,73.13,79.23,74.98
2024-10-03,COIN,75.65,79.2,75.4
2024-10-04,COIN,71.89,77,74.03
2024-10-07,COIN,81.34,79.72,75.43
2024-10-08,COIN,81,78.22,74.42
2024-10-09,COIN,80.57,77.19,73.63
2024-10-10,COIN,82.1,77,73.82
2024-10-11,COIN,84.18,76.83,74.17
2024-10-14,COIN,88.79,80.36,77.62
2024-10-15,COIN,93.33,82.98,79.7
2024-10-16,COIN,95.01,85.39,81.55
2024-10-17,COIN,92.87,82.67,79.25
2024-10-18,COIN,94.59,85.19,81.38
2024-10-21,COIN,93.39,83.22,79.33
2024-10-22,COIN,90.37,80.91,76.08
2024-10-23,COIN,86.67,79.77,76.51
2024-10-24,COIN,88.88,80.28,77.91
2024-10-25,COIN,86.45,80.1,77.72
2024-10-28,COIN,87.97,80.76,78.67
2024-10-29,COIN,89.49,82,79.44
