tradeDate,ticker,iv30d,iv60d,iv90d
2024-06-03,SPG,20.59,21.58,23.04
2024-06-04,SPG,19.47,20.87,22.54
2024-06-05,SPG,19.1,20.81,22.3
2024-06-06,SPG,17.91,20.27,21.63
2024-06-07,SPG,18.23,20.13,21.54
2024-06-10,SPG,18.22,19.99,21.45
2024-06-11,SPG,18.58,20.59,21.45
2024-06-12,SPG,17.31,20.2,20.99
2024-06-13,SPG,16.71,20.28,21.16
2024-06-14,SPG,18.66,21.65,22.14
2024-06-17,SPG,19,22.07,22.24
2024-06-18,SPG,18.22,22.08,22.21
2024-06-20,SPG,20.23,22.15,22.42
2024-06-21,SPG,18.7,21.12,21.04
2024-06-24,SPG,17.64,21.56,21.69
2024-06-25,SPG,20.52,22.1,22.41
2024-06-26,SPG,20.31,22.04,21.47
2024-06-27,SPG,20.76,22.22,22.68
2024-06-28,SPG,18.6,21.66,20.83
2024-07-01,SPG,21.58,23.1,23.04
2024-07-02,SPG,20.97,23.06,23.41
2024-07-03,SPG,21.09,23.24,23.55
2024-07-05,SPG,22.14,23.36,23.18
2024-07-08,SPG,23.54,23.99,23.37
2024-07-09,SPG,22.07,21.97,21.82
2024-07-10,SPG,23.26,23.45,23.28
2024-07-11,SPG,22.8,22.69,22.25
2024-07-12,SPG,21.92,21.89,21.54
2024-07-15,SPG,22.56,22.04,21.61
2024-07-16,SPG,23.44,22.68,22.04
2024-07-17,SPG,23.47,22.68,22.04
2024-07-18,SPG,24.44,23.72,22.79
2024-07-19,SPG,24.51,23.49,23.12
2024-07-22,SPG,23.95,22.08,21.99
2024-07-23,SPG,24.66,22.92,21.77
2024-07-24,SPG,25.05,23.34,25
2024-07-25,SPG,26.26,24.36,24.83
2024-07-26,SPG,26.99,25.16,24.05
2024-07-29,SPG,26.88,24.49,23.96
2024-07-30,SPG,27.29,24.59,24.28
2024-07-31,SPG,26.8,24.08,23.03
2024-08-01,SPG,27.81,25.25,25.1
2024-08-02,SPG,31.9,28.91,28.19
2024-08-05,SPG,38.39,33.6,31.01
