tradeDate,ticker,iv30d,iv60d,iv90d
2024-09-18,CFG,35.77,33.89,31.78
2024-09-19,CFG,30.23,32.87,29.92
2024-09-20,CFG,31.36,32.1,28.15
2024-09-23,CFG,31.72,32.2,30.08
2024-09-24,CFG,32.37,32.35,30.06
2024-09-25,CFG,33.25,32.91,30.47
2024-09-26,CFG,33.54,33.53,31.15
2024-09-27,CFG,33.75,33.5,31.19
2024-09-30,CFG,34.54,33.35,31.18
2024-10-01,CFG,37.23,34.83,32.26
2024-10-02,CFG,36.8,34.12,31.67
2024-10-03,CFG,39.22,35.99,32.55
2024-10-04,CFG,37.56,34.25,32.27
2024-10-07,CFG,39.52,34.96,32.83
2024-10-08,CFG,38.24,33.71,31.79
2024-10-09,CFG,38.03,33.09,31.05
2024-10-10,CFG,37.75,32.94,31.2
2024-10-11,CFG,37.35,32.22,30.56
2024-10-14,CFG,38.06,31.72,30.77
2024-10-15,CFG,36.1,31.66,30.42
2024-10-16,CFG,33.91,31.4,29.76
2024-10-17,CFG,33.05,29.62,29.76
2024-10-18,CFG,31.62,29.32,28.82
2024-10-21,CFG,32.66,29.41,28.89
2024-10-22,CFG,33.43,29.3,29.54
2024-10-23,CFG,34.38,30.53,29.81
2024-10-24,CFG,34.51,31.12,30.73
2024-10-25,CFG,35.14,31.46,31.13
2024-10-28,CFG,34.59,31.12,30.79
2024-10-29,CFG,35.5,31.7,31.3
2024-10-30,CFG,35.64,31.83,32.11
2024-10-31,CFG,38.77,33.35,32.6
2024-11-01,CFG,38.71,33.68,32.88
2024-11-04,CFG,40.34,34.8,33.97
2024-11-05,CFG,39.8,34.61,33.84
2024-11-06,CFG,33.16,31.72,31.47
2024-11-07,CFG,29.63,29.09,29.32
2024-11-08,CFG,27.31,28.63,29.15
2024-11-11,CFG,30.28,29.98,29.99
2024-11-12,CFG,30.19,30.39,30.04
2024-11-13,CFG,29.21,29.32,29.59
2024-11-14,CFG,28.4,29.15,29
2024-11-15,CFG,28.92,29.44,29.07
2024-11-18,CFG,28.03,29.02,28.54
2024-11-19,CFG,28.59,29,29.15
2024-11-20,CFG,29.45,30.36,29.57
2024-11-21,CFG,28.36,29.84,28.96
2024-11-22,CFG,28.23,28.82,28.86
2024-11-25,CFG,27.49,28.22,28.71
2024-11-26,CFG,27.15,27.78,27.62
2024-11-27,CFG,27.32,28.5,28.19
2024-11-29,CFG,27.35,27.93,27.72
2024-12-02,CFG,29.38,28.76,27.89
2024-12-03,CFG,27.9,28.66,28.47
2024-12-04,CFG,28.06,28.23,28.06
2024-12-05,CFG,28.06,28.78,28.74
2024-12-06,CFG,28.72,29.37,29.05
2024-12-09,CFG,30.65,29.87,29.63
2024-12-10,CFG,31.9,31.17,30.78
2024-12-11,CFG,31.65,30.73,30.46
2024-12-12,CFG,31.21,30.58,30.33
2024-12-13,CFG,30.17,30.21,30.19
2024-12-16,CFG,31.96,30.45,30.28
2024-12-17,CFG,31.95,31.16,30.93
2024-12-18,CFG,38.12,34.19,32.98
2024-12-19,CFG,35.41,34.05,33.12
2024-12-20,CFG,31.81,31.68,31.28
2024-12-23,CFG,31.71,30.04,30.08
2024-12-24,CFG,30.58,29.16,31.18
2024-12-26,CFG,31.1,29.43,29.3
2024-12-27,CFG,32.23,30.3,29.6
2024-12-30,CFG,33.09,30.5,30.56
2024-12-31,CFG,32.76,30.69,30.41
2025-01-02,CFG,34.1,31.66,30.72
2025-01-03,CFG,33.14,30.67,30.57
2025-01-06,CFG,34.6,30.93,30.98
2025-01-07,CFG,35.23,31.83,31.46
2025-01-08,CFG,35.83,31.53,31.36
2025-01-10,CFG,37.34,32.1,32.02
2025-01-13,CFG,37.91,32.2,32.39
2025-01-14,CFG,32.72,31.55,31.77
2025-01-15,CFG,31.99,30.57,29.73
2025-01-16,CFG,30.79,29.42,30
2025-01-17,CFG,24.14,24.95,26.66
2025-01-21,CFG,24.3,24.77,27.85
2025-01-22,CFG,24.36,25.5,27.03
2025-01-23,CFG,23.86,25.23,26.97
2025-01-24,CFG,23.38,25.27,26.86
2025-01-27,CFG,25.76,26.52,27.64
2025-01-28,CFG,24.7,25.99,27.13
2025-01-29,CFG,24.21,26.03,27.53
2025-01-30,CFG,25.15,26.04,27.65
2025-01-31,CFG,24.92,25.71,26.76
2025-02-03,CFG,26.48,27.18,27.79
2025-02-04,CFG,25.86,26.9,27.68
2025-02-05,CFG,25.06,26.34,27.22
2025-02-06,CFG,25.48,26.93,27.54
2025-02-07,CFG,25.65,27.19,27.64
2025-02-10,CFG,26.44,27.65,27.93
2025-02-11,CFG,25.99,27.46,27.52
2025-02-12,CFG,26.57,28.14,28.22
2025-02-13,CFG,25.5,27.83,27.78
2025-02-14,CFG,24.87,27.69,27.55
2025-02-18,CFG,25.62,28.44,27.66
2025-02-19,CFG,25.12,27.84,27.58
2025-02-20,CFG,26.41,28.69,28.2
2025-02-21,CFG,28.33,29.86,29.2
2025-02-24,CFG,29.36,29.29,29.02
2025-02-25,CFG,30.89,31.43,30.6
2025-02-26,CFG,30.62,31.79,30.73
2025-02-27,CFG,31.44,32.36,31.08
2025-02-28,CFG,30.45,32.4,31.01
2025-03-03,CFG,33.74,34.08,32.38
2025-03-04,CFG,34.89,34.54,32.87
2025-03-05,CFG,34.82,34.22,32.55
2025-03-06,CFG,37.58,36.19,33.85
2025-03-07,CFG,36.63,35.49,33.9
2025-03-10,CFG,42.19,38.95,36.68
2025-03-11,CFG,41.36,38.48,36.43
2025-03-12,CFG,38.33,36.28,34.47
2025-03-13,CFG,39.13,37.1,35.09
2025-03-14,CFG,36,34.78,33.62
2025-03-17,CFG,36.86,34.46,32.46
2025-03-18,CFG,37.13,34.82,32.98
2025-03-19,CFG,36.71,34.11,32.11
2025-03-20,CFG,36.52,33.09,31.18
2025-03-21,CFG,33.86,31.55,29.67
2025-03-24,CFG,31.28,29.15,27.83
2025-03-25,CFG,31.78,29.46,28.08
2025-03-26,CFG,32.58,30.03,28.77
2025-03-27,CFG,34.17,31.01,29.58
