tradeDate,ticker,iv30d,iv60d,iv90d
2024-06-03,HES,23.53,23.63,24.83
2024-06-04,HES,23.05,24.52,25.32
2024-06-05,HES,22.97,23.94,25.01
2024-06-06,HES,23.74,23.59,24.75
2024-06-07,HES,21.51,22.85,23.78
2024-06-10,HES,22.45,23.16,23.74
2024-06-11,HES,19.8,22.93,24.68
2024-06-12,HES,21.88,24.42,24.8
2024-06-13,HES,21.16,24.13,25.48
2024-06-14,HES,21.09,24.55,24.54
2024-06-17,HES,20.92,23.3,24.14
2024-06-18,HES,21.22,25.08,24.89
2024-06-20,HES,20.42,22.52,24.7
2024-06-21,HES,19.89,22.18,23.7
2024-06-24,HES,19.3,22.2,23.98
2024-06-25,HES,20.82,22.4,22.57
2024-06-26,HES,20.52,22.81,24.66
2024-06-27,HES,23.05,23.06,24.16
2024-06-28,HES,20.77,23.97,24.85
2024-07-01,HES,22.59,22.33,23.86
2024-07-02,HES,22.31,23.45,24.79
2024-07-03,HES,23.55,21.68,24.53
2024-07-05,HES,25.33,25.09,25.05
2024-07-08,HES,25.19,24.77,24.7
2024-07-09,HES,25.48,24.73,24.33
2024-07-10,HES,23.85,23.4,23.71
2024-07-11,HES,23.08,22.64,22.58
2024-07-12,HES,20.82,22.7,22.31
2024-07-15,HES,21.53,22.12,22.66
2024-07-16,HES,20.8,21.56,22.12
2024-07-17,HES,20.56,21.14,22.01
2024-07-18,HES,20.34,21.13,21.79
2024-07-19,HES,24.58,22.25,22.02
2024-07-22,HES,22.97,22.89,22.75
2024-07-23,HES,24.32,23.36,23.56
2024-07-24,HES,23.14,24.62,24.42
2024-07-25,HES,24.43,23.4,24.51
2024-07-26,HES,24.27,23.82,24.48
2024-07-29,HES,25.17,23.31,23.65
2024-07-30,HES,22.56,22.94,23.77
2024-07-31,HES,21.62,22.37,23.26
2024-08-01,HES,27.05,25.93,25.33
2024-08-02,HES,27.85,26.24,25.57
2024-08-05,HES,32.38,31.87,31.62
2024-08-06,HES,28.25,29.35,29.54
2024-08-07,HES,27.9,28.49,29.07
2024-08-08,HES,25.53,27.14,28.67
2024-08-09,HES,24.57,25.21,28.51
2024-08-12,HES,24.74,25.42,26.05
2024-08-13,HES,23.25,24.84,24.84
2024-08-14,HES,23.92,24,25.94
2024-08-15,HES,19.83,22.19,24.23
2024-08-16,HES,17.35,21.91,24.68
2024-08-19,HES,18.1,20.74,22.79
2024-08-20,HES,20.09,20.69,22.7
2024-08-21,HES,19.75,20.92,24.9
2024-08-22,HES,19.12,21.23,23.37
2024-08-23,HES,18.17,20.19,22.31
2024-08-26,HES,19.25,21.02,23.22
2024-08-27,HES,19.56,20.79,23.04
2024-08-28,HES,19.91,21.66,23.45
2024-08-29,HES,18.58,21.34,23.15
2024-08-30,HES,18.9,21.09,22.93
2024-09-03,HES,21.91,22.94,24.38
2024-09-04,HES,24.87,24.12,25.62
2024-09-05,HES,22.59,24.87,25.87
2024-09-06,HES,24.78,25.55,28.14
2024-09-09,HES,25.75,25.99,26.89
2024-09-10,HES,26.34,28.06,28.69
2024-09-11,HES,27.25,27.45,27.81
2024-09-12,HES,25.99,27.29,27.49
2024-09-13,HES,25.73,26.84,27.18
2024-09-16,HES,24.66,26.94,27.04
2024-09-17,HES,23.8,25.75,25.35
2024-09-18,HES,24.37,26.15,25.27
2024-09-19,HES,22.51,25.7,25.68
2024-09-20,HES,21.44,23.64,24.16
2024-09-23,HES,22.54,23.86,24.6
2024-09-24,HES,21.96,23.63,24.79
2024-09-25,HES,23.76,23.87,24.61
2024-09-26,HES,23.4,25.36,25.16
2024-09-27,HES,24.5,25.15,24.94
2024-09-30,HES,26.36,25.35,25.7
2024-10-01,HES,24.91,25.29,25.55
2024-10-02,HES,25.18,25.32,25.07
2024-10-03,HES,28.46,26.68,25.2
2024-10-04,HES,27.2,26.19,25.03
2024-10-07,HES,26.09,26.7,25.12
2024-10-08,HES,27.33,26.93,25.62
2024-10-09,HES,26.16,25.34,25.03
2024-10-10,HES,27.62,25.74,24.42
2024-10-11,HES,25.22,25.2,25.02
2024-10-14,HES,25.53,25.45,25.13
2024-10-15,HES,26.58,25.66,25.99
2024-10-16,HES,25.5,24.81,24.71
2024-10-17,HES,25.51,24.65,24.46
2024-10-18,HES,24.93,22.57,24.19
2024-10-21,HES,25.93,24.01,24.55
2024-10-22,HES,25.14,23.39,24.61
2024-10-23,HES,25.66,25.04,24.72
2024-10-24,HES,24.63,24.45,24.46
2024-10-25,HES,24.37,24.77,24.65
2024-10-28,HES,25.26,24.27,25.32
2024-10-29,HES,24.7,25.75,25.71
2024-10-30,HES,25.51,25.6,25.13
2024-10-31,HES,24.84,26.07,25.93
2024-11-01,HES,24.74,22.52,24.05
2024-11-04,HES,25.7,25.05,25.55
2024-11-05,HES,24.9,23.57,24.25
2024-11-06,HES,22.72,22.41,23.23
2024-11-07,HES,20.75,21.35,22.67
2024-11-08,HES,20.47,21.25,22.9
2024-11-11,HES,22.49,22.03,23.42
