timestamp,ret,equity,drawdown,benchmark_equity,active_ret
2017-10-10 16:00:00,0.0,1000000.0,0.0,1000000.0,0.0
2017-10-11 16:00:00,0.0,1000000.0,0.0,993591.1038563559,0.006408896143644149
2017-10-12 16:00:00,0.0,1000000.0,0.0,1037373.8067988452,-0.04406511166671945
2017-10-13 16:00:00,0.0,1000000.0,0.0,1067834.2333759335,-0.029363018785951177
2017-10-14 16:00:00,0.0,1000000.0,0.0,1059813.5723876902,0.0075111480204993475
2017-10-15 16:00:00,0.0,1000000.0,0.0,1061613.0141631644,-0.0016978851963746155
2017-10-16 16:00:00,0.0,1000000.0,0.0,1044399.2814471023,0.016214696397284567
2017-10-17 16:00:00,0.0,1000000.0,0.0,1015534.1999938848,0.027637975213102916
2017-10-18 16:00:00,0.0,1000000.0,0.0,1038982.7692378715,-0.023089886331871413
2017-10-19 16:00:00,0.0,1000000.0,0.0,1056073.67453643,-0.016449652298945683
2017-10-20 16:00:00,0.0,1000000.0,0.0,1041149.1685514305,0.014132068950161924
2017-10-21 16:00:00,0.0,1000000.0,0.0,1045280.954839759,-0.003968486373645263
2017-10-22 16:00:00,0.0,1000000.0,0.0,1018946.8627911916,0.02519331470322681
2017-10-23 16:00:00,0.0,1000000.0,0.0,1037280.0502809713,-0.017992290039109626
2017-10-24 16:00:00,0.0,1000000.0,0.0,1019187.7174464392,0.017442090812053612
2017-10-25 16:00:00,0.0,1000000.0,0.0,1044500.7719110138,-0.02483649874430984
2017-10-26 16:00:00,0.0,1000000.0,0.0,1035546.4069871032,0.008572865779244676
2017-10-27 16:00:00,0.0,1000000.0,0.0,1028428.9503060826,0.006873141206417355
2017-10-28 16:00:00,0.0,1000000.0,0.0,1049974.672928702,-0.0209501323511041
2017-10-29 16:00:00,0.0,1000000.0,0.0,1053849.2228997042,-0.003690136601290428
2017-10-30 16:00:00,0.0,1000000.0,0.0,1065497.7564947065,-0.011053320856422655
2017-10-31 16:00:00,0.0,1000000.0,0.0,1067927.2077354484,-0.0022801092033589267
2017-11-01 16:00:00,0.0,1000000.0,0.0,1072879.4275975984,-0.004637226045257426
2017-11-02 16:00:00,0.0,1000000.0,0.0,1092845.806501336,-0.0186100864553314
2017-11-03 16:00:00,0.0,1000000.0,0.0,1094345.9521813607,-0.0013726965607593789
2017-11-04 16:00:00,0.0,1000000.0,0.0,1093350.3464452093,0.00090977239342529
2017-11-05 16:00:00,0.0,1000000.0,0.0,1095705.931251801,-0.0021544647735744606
2017-11-06 16:00:00,0.0,1000000.0,0.0,1079901.342402022,0.014424115448314678
2017-11-07 16:00:00,0.0,1000000.0,0.0,1101386.1157346424,-0.019895126053674207
2017-11-08 16:00:00,0.0,1000000.0,0.0,1110149.3495657165,-0.007956550119781514
2017-11-09 16:00:00,0.0,1000000.0,0.0,1081979.8451539313,0.025374517782499172
2017-11-10 16:00:00,0.0,1000000.0,0.0,1060787.6610067536,0.019586486977641315
2017-11-11 16:00:00,0.0,1000000.0,0.0,1061738.7188306593,-0.000896558150952731
2017-11-12 16:00:00,0.0,1000000.0,0.0,1083725.9373897417,-0.02070869053668658
2017-11-13 16:00:00,0.0,1000000.0,0.0,1090747.2464917896,-0.0064788604386082135
2017-11-14 16:00:00,0.0,1000000.0,0.0,1118649.5114987225,-0.02558087136747411
2017-11-15 16:00:00,0.0,1000000.0,0.0,1126023.1214059049,-0.006591528294955818
2017-11-16 16:00:00,0.0,1000000.0,0.0,1143073.1747876154,-0.015141832398985412
2017-11-17 16:00:00,0.0,1000000.0,0.0,1135795.2070990924,0.006367018183131901
2017-11-18 16:00:00,0.0,1000000.0,0.0,1152475.067823055,-0.014685623446646012
2017-11-19 16:00:00,0.0,1000000.0,0.0,1168959.7668444514,-0.014303735917285376
2017-11-20 16:00:00,0.0,1000000.0,0.0,1179973.2931045839,-0.009421646982652776
2017-11-21 16:00:00,0.0,1000000.0,0.0,1173790.153138598,0.005240067721971564
2017-11-22 16:00:00,0.0,1000000.0,0.0,1203064.5030835823,-0.02494002004251574
2017-11-23 16:00:00,0.0,1000000.0,0.0,1222171.5238260676,-0.015881958692581955
2017-11-24 16:00:00,0.0,1000000.0,0.0,1246497.0905567182,-0.019903562025809673
2017-11-25 16:00:00,0.0,1000000.0,0.0,1251360.9556981921,-0.0039020268705976637
2017-11-26 16:00:00,0.0,1000000.0,0.0,1276150.645953455,-0.019810183578431582
2017-11-27 16:00:00,0.0,1000000.0,0.0,1278457.044995553,-0.0018073093873448576
2017-11-28 16:00:00,0.0,1000000.0,0.0,1317868.0896254948,-0.03082703856513147
2017-11-29 16:00:00,0.0,1000000.0,0.0,1226160.0781249455,0.0695881569805749
2017-11-30 16:00:00,0.0,1000000.0,0.0,1292825.466776208,-0.05436923762287851
2017-12-01 16:00:00,0.0,1000000.0,0.0,1300973.851256499,-0.006302772253249244
2017-12-02 16:00:00,0.0,1000000.0,0.0,1341463.6151277756,-0.03112265771688736
2017-12-03 16:00:00,0.0,1000000.0,0.0,1322335.2289404657,0.014259340299354962
2017-12-04 16:00:00,0.0,1000000.0,0.0,1331340.8090747807,-0.006810360895800116
2017-12-05 16:00:00,0.0,1000000.0,0.0,1328746.2075648902,0.0019488635007693488
2017-12-06 16:00:00,0.0,1000000.0,0.0,1377978.6567633569,-0.03705180787585614
2017-12-07 16:00:00,0.0,1000000.0,0.0,1402113.9491792698,-0.017514997273326838
2017-12-08 16:00:00,0.0,1000000.0,0.0,1406052.6413532847,-0.0028091098988926254
2017-12-09 16:00:00,0.0,1000000.0,0.0,1406260.710050551,-0.00014798073069728358
2017-12-10 16:00:00,0.0,1000000.0,0.0,1437952.984037212,-0.02253655652906761
2017-12-11 16:00:00,0.0,1000000.0,0.0,1518969.3744064274,-0.056341473795445476
2017-12-12 16:00:00,0.0,1000000.0,0.0,1557227.8258856218,-0.025187111816618923
2017-12-13 16:00:00,0.0,1000000.0,0.0,1545747.5504489134,0.007372251667914687
2017-12-14 16:00:00,0.0,1000000.0,0.0,1584197.854698313,-0.024874892564592965
2017-12-15 16:00:00,0.0,1000000.0,0.0,1609920.7843770364,-0.016237195122084012
2017-12-16 16:00:00,0.0,1000000.0,0.0,1626199.498643997,-0.010111500158847653
2017-12-17 16:00:00,0.0,1000000.0,0.0,1628974.3637700237,-0.0017063497611089717
2017-12-18 16:00:00,0.0,1000000.0,0.0,1636895.905119814,-0.004862901176330969
2017-12-19 16:00:00,0.0,1000000.0,0.0,1620680.036675072,0.009906475050748553
2017-12-20 16:00:00,0.0,1000000.0,0.0,1584985.5801829,0.02202436982280691
2017-12-21 16:00:00,0.0,1000000.0,0.0,1470248.1397381416,0.07239021091379157
2017-12-22 16:00:00,0.0,1000000.0,0.0,1535401.274453058,-0.04431437997025487
2017-12-23 16:00:00,0.0,1000000.0,0.0,1467240.210884281,0.04439299660804115
2017-12-24 16:00:00,0.0,1000000.0,0.0,1536039.4151115504,-0.0468902117846167
2017-12-25 16:00:00,0.0,1000000.0,0.0,1601479.0173661306,-0.04260281449211893
2017-12-26 16:00:00,0.0,1000000.0,0.0,1587604.362800161,0.008663650547722224
2017-12-27 16:00:00,0.0,1000000.0,0.0,1551130.2318191156,0.022974320199469166
2017-12-28 16:00:00,0.0,1000000.0,0.0,1582563.0988372355,-0.020264492544418068
2017-12-29 16:00:00,0.0,1000000.0,0.0,1506496.9310640614,0.048065172143254634
2017-12-30 16:00:00,0.0,1000000.0,0.0,1544679.5640674445,-0.02534531084402163
2017-12-31 16:00:00,0.0,1000000.0,0.0,1554457.3090231707,-0.006329950355515557
2018-01-01 16:00:00,0.0,1000000.0,0.0,1614440.2125116142,-0.038587681463016124
2018-01-02 16:00:00,0.0,1000000.0,0.0,1649697.2215519655,-0.021838534971512624
2018-01-03 16:00:00,0.0,1000000.0,0.0,1681822.3100828424,-0.019473324020425363
