timestamp,ret,equity,drawdown,benchmark_equity,active_ret
2022-01-03,0.0,1000000.0,0.0,1000000.0,0.0
2022-01-04,0.0,1000000.0,0.0,1004041.1495965449,-0.004041149596544807
2022-01-05,0.0,1000000.0,0.0,971935.3252208867,0.03197660214280982
2022-01-06,0.0,1000000.0,0.0,985319.2669815471,-0.013770403660982873
2022-01-07,0.0,1000000.0,0.0,1000453.5173778437,-0.015359742677781174
2022-01-10,0.0,1000000.0,0.0,1007545.8968437928,-0.007089164406696165
2022-01-11,0.0,1000000.0,0.0,1006290.3203661415,0.0012461729848579003
2022-01-12,0.0,1000000.0,0.0,1040221.3156563517,-0.033718892653031164
2022-01-13,0.0,1000000.0,0.0,1034218.2147187733,0.005770984354219508
2022-01-14,0.0,1000000.0,0.0,1035660.4860967495,-0.0013945522883373265
2022-01-17,0.0,1000000.0,0.0,1044788.1388972176,-0.008813363957592635
2022-01-18,0.0,1000000.0,0.0,1037859.0732546169,0.006632029389148933
2022-01-19,0.0,1000000.0,0.0,1034110.3174537014,0.0036120085062799276
2022-01-20,0.0,1000000.0,0.0,1073130.4954233742,-0.03773309028165632
2022-01-21,0.0,1000000.0,0.0,1075948.3032272903,-0.002625782992779886
2022-01-24,0.0,1000000.0,0.0,1058970.055021397,0.015779799229170346
2022-01-25,0.0,1000000.0,0.0,1038640.4785761514,0.01919749888001785
2022-01-26,0.0,1000000.0,0.0,1044502.2094275353,-0.005643657234907562
2022-01-27,0.0,1000000.0,0.0,1020378.3075666721,0.023096075473200646
2022-01-28,0.0,1000000.0,0.0,1005577.1761989241,0.014505533151762909
2022-01-31,0.0,1000000.0,0.0,1020544.5123124601,-0.014884323618116022
2022-02-04,0.0,1000000.0,0.0,1048331.9334039054,-0.027228034403400547
2022-02-07,0.0,1000000.0,0.0,1051885.9243518051,-0.003390138976650081
2022-02-08,0.0,1000000.0,0.0,1044536.9359664544,0.006986487997621242
2022-02-09,0.0,1000000.0,0.0,1068849.346498689,-0.02327577866812297
2022-02-10,0.0,1000000.0,0.0,1071337.713073631,-0.0023280798019788967
2022-02-11,0.0,1000000.0,0.0,1066122.7388068524,0.004867722104001299
2022-02-14,0.0,1000000.0,0.0,1047728.6413696334,0.017253264345346082
2022-02-15,0.0,1000000.0,0.0,1037026.1895333766,0.010214908148608252
2022-02-16,0.0,1000000.0,0.0,1060206.1015404405,-0.022352291813858602
2022-02-17,0.0,1000000.0,0.0,1062508.0609767365,-0.0021712376800617633
2022-02-18,0.0,1000000.0,0.0,1042479.3065656264,0.018850449372307176
2022-02-21,0.0,1000000.0,0.0,1032324.4225323405,0.009741089314031927
2022-02-22,0.0,1000000.0,0.0,1004244.1720044914,0.02720099410122133
2022-02-23,0.0,1000000.0,0.0,1014740.7526204226,-0.010452219598128046
2022-02-24,0.0,1000000.0,0.0,975626.9984138226,0.03854556358911805
2022-02-25,0.0,1000000.0,0.0,969632.770383758,0.006143975146044561
2022-02-28,0.0,1000000.0,0.0,964798.7009891213,0.0049854641285724255
2022-03-01,0.0,1000000.0,0.0,971626.6006488358,-0.007077019955265738
2022-03-02,0.0,1000000.0,0.0,955329.396503595,0.01677311441901419
2022-03-03,0.0,1000000.0,0.0,956052.3570518036,-0.0007567657300764571
2022-03-04,0.0,1000000.0,0.0,920156.817090948,0.03754557969141704
2022-03-07,0.0,1000000.0,0.0,881700.0204720175,0.041793742006401395
2022-03-08,0.0,1000000.0,0.0,862982.0419085696,0.021229418315570805
2022-03-09,0.0,1000000.0,0.0,864273.5723087093,-0.0014965901228757433
2022-03-10,0.0,1000000.0,0.0,875204.8992616343,-0.012647993995378679
2022-03-11,0.0,1000000.0,0.0,852398.7363500872,0.026058084147823644
2022-03-14,0.0,1000000.0,0.0,793810.786034201,0.06873303281367563
2022-03-15,0.0,1000000.0,0.0,735083.3618370865,0.07398164049963446
2022-03-16,0.0,1000000.0,0.0,844020.6972713704,-0.1481972536584594
2022-03-17,0.0,1000000.0,0.0,907591.3534219988,-0.0753188356116688
2022-03-18,0.0,1000000.0,0.0,907607.8718887682,-1.8200335103531196e-05
2022-03-21,0.0,1000000.0,0.0,892799.986920168,0.016315289264497365
2022-03-22,0.0,1000000.0,0.0,924181.7390015774,-0.035149812434098385
2022-03-23,0.0,1000000.0,0.0,934711.8545204214,-0.011393987864572921
2022-03-24,0.0,1000000.0,0.0,919388.2089578443,0.01639397798205868
2022-03-25,0.0,1000000.0,0.0,893008.4592754651,0.028692721339423716
2022-03-28,0.0,1000000.0,0.0,903614.0623246703,-0.011876262692751903
2022-03-29,0.0,1000000.0,0.0,915539.3612459875,-0.013197336582653221
2022-03-30,0.0,1000000.0,0.0,928611.5559713856,-0.014278135139495982
2022-03-31,0.0,1000000.0,0.0,920073.6401337289,0.009194281271597507
2022-04-01,0.0,1000000.0,0.0,918359.4979055248,0.0018630489489459764
2022-04-04,0.0,1000000.0,0.0,946016.6913162405,-0.030115867994823964
2022-04-06,0.0,1000000.0,0.0,922353.8935311658,0.02501308698068687
2022-04-07,0.0,1000000.0,0.0,908077.5634189174,0.015478148043147025
2022-04-08,0.0,1000000.0,0.0,906041.3595043615,0.0022423237800188803
2022-04-11,0.0,1000000.0,0.0,870395.839571367,0.03934204499504734
2022-04-12,0.0,1000000.0,0.0,881157.6927088719,-0.012364320517437875
2022-04-13,0.0,1000000.0,0.0,886474.0432112317,-0.006033370129262687
2022-04-14,0.0,1000000.0,0.0,895819.4593373815,-0.010542233241591835
2022-04-19,0.0,1000000.0,0.0,872302.9335636658,0.026251412077061095
2022-04-20,0.0,1000000.0,0.0,870037.9600029759,0.002596544702007139
2022-04-21,0.0,1000000.0,0.0,850576.3178114557,0.022368727671897938
2022-04-22,0.0,1000000.0,0.0,850373.4797364792,0.00023847134081786403
2022-04-25,0.0,1000000.0,0.0,817913.2699515618,0.0381717099114809
2022-04-26,0.0,1000000.0,0.0,826709.602588409,-0.010754603159046576
2022-04-27,0.0,1000000.0,0.0,833709.0088315165,-0.008466583938534611
2022-04-28,0.0,1000000.0,0.0,846197.7779558942,-0.01497976991022492
2022-04-29,0.0,1000000.0,0.0,895812.2945216811,-0.058632293605919886
2022-05-03,0.0,1000000.0,0.0,891918.320134222,0.004346864193841414
2022-05-04,0.0,1000000.0,0.0,878728.0458570502,0.014788657189132373
2022-05-05,0.0,1000000.0,0.0,874646.9689917756,0.004644300229764663
2022-05-06,0.0,1000000.0,0.0,837785.9651823372,0.04214386502925743
